store_number,city,zipcode,street,street_number,latitude,longitude,title,subtitle,text,phone,fax,email,store_hours,store_hours_notes,payment,website,distribution,parking,barrier_free,bonus_card,section,service,toilet,default_radius
2553,"Auterive (Haute Garonne)",31190,"5005 Chemin De Quilla",,43.36133,1.4642558,,,,,,,,,,,,,,,,,,
2548,Saverdun,09700,"Route D'Espagne, 7",,43.233128,1.5848501,,,,,,,,,,,,,,,,,,
2544,"Callian (Var)",83440,"Chemin Des Combes",,43.606384,6.7566037,,,,,,,,,,,,,,,,,,
2542,Foix,09000,"Route D'Espagne",,42.948692,1.6250222,,,,,,,,,,,,,,,,,,
2538,Saint-Jean-Du-Falga,09100,"35 Avenue Des Pyrénées",,43.086086,1.6294278,,,,,,,,,,,,,,,,,,
2533,Fréjus,83600,"1586 Avenue Jean Lachenaud",,43.470104,6.7382717,,,,,,,,,,,,,,,,,,
2532,Fréjus,83600,"444 Rue Albert Einaudi",,43.4304,6.745066,,,,,,,,,,,,,,,,,,
2527,"Roquebrune (Gers)",83520,"2109 Route Nationale 7 / Quartier",,43.46309,6.63189,,,,,,,,,,,,,,,,,,
2512,Cogolin,83310,"91 Rue Carnot",,43.255474,6.532456,,,,,,,,,,,,,,,,,,
2507,Égat,66120,"1 Route De Las Deveses",,42.49903,2.013019,,,,,,,,,,,,,,,,,,
2502,Salernes,83690,"291 Route De Draguignan",,43.56021,6.2462783,,,,,,,,,,,,,,,,,,
2497,"Le Luc",83340,"Boulevard Charles Gaudin",,43.39099,6.312276,,,,,,,,,,,,,,,,,,
2492,Brignoles,83170,"515 Avenue Jean Moulin",,43.412422,6.0625772,,,,,,,,,,,,,,,,,,
2487,Codalet,66500,"94 Route De Mont Louis",,42.612026,2.4097965,,,,,,,,,,,,,,,,,,
2482,Cuers,83390,"Avenue Joseph Balestrazzi",,43.2428,6.08186,,,,,,,,,,,,,,,,,,
2477,"La Farlède",83210,"Chemin Des Couguilles",,43.164833,6.0442915,,,,,,,,,,,,,,,,,,
2472,"Le Pradet",83220,"Avenue Ganzin",,43.108757,6.0370927,,,,,,,,,,,,,,,,,,
2467,"La Garde (Var)",83130,"85 Rue Du Cap-Pierre Delsol",,43.13108,6.014441,,,,,,,,,,,,,,,,,,
2462,"La Valette-Du-Var",83190,"15 Avenue Lavoisier",,43.137688,6.000419,,,,,,,,,,,,,,,,,,
2457,Toulon,83100,"539 Henri Sainte Claire Deville",,43.13222,5.98301,,,,,,,,,,,,,,,,,,
2452,Toulon,83000,"73 Avenue De La Résistance",,43.117542,5.946421,,,,,,,,,,,,,,,,,,
2447,Ollioules,83190,"131B Chemin Du Clos Du Haut",,43.128395,5.8772845,,,,,,,,,,,,,,,,,,
2437,"La Seyne-Sur-Mer",83500,"Boulevard De L'Europe",,43.115765,5.855359,,,,,,,,,,,,,,,,,,
2432,Six-Fours-Les-Plages,83140,"230 Rte Des Sablettes/Rue De Guérin",,43.088665,5.850787,,,,,,,,,,,,,,,,,,
2422,Toulouse,31300,"20 Impasse Maubec",,43.605907,1.3965988,,,,,,,,,,,,,,,,,,
2417,Clermont-Ferrand,63000,"48 Rue Barbier Daubrée",,45.788174,3.096696,,,,,,,,,,,,,,,,,,
2407,Chamalières,63400,"35 Boulevard Berthelot",,45.780132,3.0708985,,,,,,,,,,,,,,,,,,
2402,Castelnau-D'Estrétefonds,31620,"9002 Chemin Du Moulin",,43.779613,1.352257,,,,,,,,,,,,,,,,,,
2397,Toulouse,31400,"84 Rue Du Férétra",,43.57934,1.4437251,,,,,,,,,,,,,,,,,,
2392,Clermont-Ferrand,63000,"177 Rue De L'Oradou",,45.769787,3.114138,,,,,,,,,,,,,,,,,,
2388,Saint-Étienne-De-Saint-Geoirs,38590,"20 Route De Grenoble",,45.34086,5.3492455,,,,,,,,,,,,,,,,,,
2382,Toulouse,31200,"105 Avenue Des Minimes",,43.622692,1.4335397,,,,,,,,,,,,,,,,,,
2378,Saint-Maximin-La-Sainte-Baume,83470,"Avenue Gabriel Péri, 395",,43.45422,5.8541,,,,,,,,,,,,,,,,,,
2377,Toulouse,31000,"38 Rue Bayard",,43.609676,1.4495834,,,,,,,,,,,,,,,,,,
2372,Toulouse,31000,"18 Port Saint Sauveur",,43.59747,1.4557761,,,,,,,,,,,,,,,,,,
2367,"Beaumont - Auvergne",63110,"1 Place Des Parcs",,45.752968,3.096406,,,,,,,,,,,,,,,,,,
2362,Clermont-Ferrand,63000,"1 Rue De L'Eminée",,45.7596,3.1438553,,,,,,,,,,,,,,,,,,
2358,Toulouse,31400,"10 Rue Claude Gonin",,43.571033,1.4853003,,,,,,,,,,,,,,,,,,
2357,Castanet-Tolosan,31320,"Route De Labège",,43.522053,1.5144509,,,,,,,,,,,,,,,,,,
2352,Givors,69520,"25 Avenue Jacques Chirac",,45.606018,4.772545,,,,,,,,,,,,,,,,,,
2337,Toulouse,31400,"50 Route De Labège",,43.559925,1.503652,,,,,,,,,,,,,,,,,,
2328,Fonbeauzard,31140,"Lieudit La Pointe- Rte Fonbeauzard",,43.682568,1.4494504,,,,,,,,,,,,,,,,,,
2327,Toulouse,31500,"2 Av D'Atlanta",,43.627754,1.4764135,,,,,,,,,,,,,,,,,,
2322,Montauban,82000,"330 Avenue De Paris",,44.032154,1.3750919,,,,,,,,,,,,,,,,,,
2317,Balma,31130,"19-21 Avenue Parmentier",,43.608944,1.4927447,,,,,,,,,,,,,,,,,,
2307,Cahors,46000,"886 Avenue Maryse Bastie",,44.461952,1.4228536,,,,,,,,,,,,,,,,,,
2302,Givors,69700,"4 Avenue Anatole France",,45.57562,4.791455,,,,,,,,,,,,,,,,,,
2293,L'Union,31240,"81 Bis Avenue De Bayonne",,43.649055,1.4849728,,,,,,,,,,,,,,,,,,
2292,"Le Cendre",63670,"Route De Clermont",,45.72726,3.1876872,,,,,,,,,,,,,,,,,,
2287,Vienne,38200,"32 Francisque Bonnier",,45.533955,4.8740873,,,,,,,,,,,,,,,,,,
2282,Portvendres,66660,"Route De Collioure",,42.523422,3.1012716,,,,,,,,,,,,,,,,,,
2278,Argelès-Sur-Mer,66700,"Avenue Du 8 Mai 1945",,42.5458,3.031118,,,,,,,,,,,,,,,,,,
2277,"Le Montat",46090,"Angle Chemin De Ferrat",,44.425125,1.4422042,,,,,,,,,,,,,,,,,,
2272,Peipin,04200,"Impasse De La Fenière, 3",,44.138428,5.9674997,,,,,,,,,,,,,,,,,,
2267,Thuir,66300,"Avenue Des Corbières",,42.629436,2.7614074,,,,,,,,,,,,,,,,,,
2263,"La Bourboule",63150,"- Avenue Mal De Lattre De Tassigny",,45.590054,2.7612715,,,,,,,,,,,,,,,,,,
2258,Carnoux-En-Provence,13470,"13 Avenue Gay Lussac",,43.249496,5.551024,,,,,,,,,,,,,,,,,,
2253,Aubagne,13400,"55 Chemin Du Merlançon",,43.283997,5.58135,,,,,,,,,,,,,,,,,,
2252,Sisteron,04200,"30 Allée Des Genets",,44.23455,5.9121857,,,,,,,,,,,,,,,,,,
2247,Elne,66200,"1 Boulevard Jacques Albert",,42.604645,2.9795244,,,,,,,,,,,,,,,,,,
2242,Auriol,13390,"1 Avenue Du 19 Mars 1962",,43.368855,5.6519365,,,,,,,,,,,,,,,,,,
2238,Garidech,31380,"Lieudit Lagarrigue",,43.718113,1.5690975,,,,,,,,,,,,,,,,,,
2227,Perpignan,66000,"3429 Avenue Julien Panchot",,42.677273,2.8497412,,,,,,,,,,,,,,,,,,
2222,Gramat,46500,"Chemin De Pouzalgues",,44.787586,1.7132859,,,,,,,,,,,,,,,,,,
2212,Rive-De-Gier,42800,"63 Rue Petrus Richarme",,45.525826,4.612857,,,,,,,,,,,,,,,,,,
2202,Saint-Marcellin,38160,"Avenue De Romans",,45.148605,5.3122306,,,,,,,,,,,,,,,,,,
2197,Bretenoux,46130,"242 Avenue Charles De Gaulle",,44.91836,1.8368083,,,,,,,,,,,,,,,,,,
2192,Bandrélé,66000,"170 Avenue Georges Guynemer",,42.68139,2.9114165,,,,,,,,,,,,,,,,,,
2187,Perpignan,66000,"33 Boulevard St Assiscle",,42.697742,2.8773327,,,,,,,,,,,,,,,,,,
2182,Cabestany,66330,"Lieu Dit Mas Guerido-Ch De St Gauderique",,42.6863,2.9222748,,,,,,,,,,,,,,,,,,
2177,Chamboeuf,42330,"35 Route De Chamboeuf",,45.583122,4.3109713,,,,,,,,,,,,,,,,,,
2172,"Rousset (Alpes Hautes)",13790,"16 Avenue Georges Vacher",,43.46567,5.6078787,,,,,,,,,,,,,,,,,,
2167,Saint-Estève,66240,"2 Avenue De L'Aerodrome",,42.715057,2.8520362,,,,,,,,,,,,,,,,,,
2162,Limoux,11300,"Avenue De Catalogne, 13",,43.043747,2.2322206,,,,,,,,,,,,,,,,,,
2157,Canet-En-Roussillon,66140,"1 Avenue Des Alizés",,42.70214,3.02189,,,,,,,,,,,,,,,,,,
2152,Marseille,13012,"2 Rue Gaston De Flotte",,43.29543,5.42314,,,,,,,,,,,,,,,,,,
2147,Marseille,13008,"79-81 Avenue De La Pointe Rouge",,43.24543,5.374295,,,,,,,,,,,,,,,,,,
2142,Marseille,13008,"137 Avenue Clot-Bey",,43.256603,5.383078,,,,,,,,,,,,,,,,,,
2132,Marseille,13010,"103-107 Avenue De La Capelette",,43.281837,5.404547,,,,,,,,,,,,,,,,,,
2118,Marseille,13005,"18 Boulevard Jean Moulin",,43.29111,5.3994837,,,,,,,,,,,,,,,,,,
2117,Saint-Chamond,42400,"2 Rue Edmond Locard",,45.479153,4.520563,,,,,,,,,,,,,,,,,,
2113,Marseille,13006,"58-60 Avenue Jules Cantini",,43.28298,5.3886137,,,,,,,,,,,,,,,,,,
2112,Marseille,13004,"146-148 Avenue Des Chartreux",,43.30818,5.4003515,,,,,,,,,,,,,,,,,,
2107,Marseille,13013,"Chemin De La Bastide Longue",,43.344006,5.4201264,,,,,,,,,,,,,,,,,,
2102,Marseille,13001,"69-71 Rue Sainte",,43.291733,5.3724065,,,,,,,,,,,,,,,,,,
2098,Issoire,63500,"2 Avenue Pierre Mendès France",,45.55127,3.2574914,,,,,,,,,,,,,,,,,,
2092,Bonson,42160,"4 Avenue De La Mairie",,45.523666,4.217255,,,,,,,,,,,,,,,,,,
2088,Rivesaltes,66600,"Rue Léon Gaumont",,42.77776,2.90593,,,,,,,,,,,,,,,,,,
2087,Gardanne,13120,"62 Route De Nice",,43.460552,5.481027,,,,,,,,,,,,,,,,,,
2082,Peyrolles-En-Provence,13860,"123 Route Du Plan",,43.643284,5.578331,,,,,,,,,,,,,,,,,,
2072,Saint-Étienne,42000,"4 Rue Auguste Guitton",,45.46633,4.3852596,,,,,,,,,,,,,,,,,,
2067,Gardanne,13120,"Chemin D'Aix-Le Payennet",,43.465942,5.4651318,,,,,,,,,,,,,,,,,,
2062,Saint-Laurent-De-La-Salanque,66250,"3 Rue Simon Violet",,42.774986,3.015217,,,,,,,,,,,,,,,,,,
2058,Saint-Étienne,42100,"30 Boulevard Jules Janin",,45.44826,4.3905883,,,,,,,,,,,,,,,,,,
2057,Saint-Rambert-D'Albon,26140,"50 Chemin De Milan",,45.27955,4.8205,,,,,,,,,,,,,,,,,,
2052,Saint-Étienne,42000,"10-12 Place Fourneyron",,45.439068,4.3958025,,,,,,,,,,,,,,,,,,
2043,Bouc-Bel-Air,13320,"Avenue De La Croix D'Or",,43.461502,5.4070816,,,,,,,,,,,,,,,,,,
2037,Saint-Étienne,42000,"19-21 Rue Parmentier",,45.417515,4.399595,,,,,,,,,,,,,,,,,,
2032,"Revel (Haute Garonne)",31250,"Route De Castelnaudary",,43.454258,1.9946123,,,,,,,,,,,,,,,,,,
2027,Pertuis,84120,"197 Route D'Aix En Provence",,43.683037,5.5016356,,,,,,,,,,,,,,,,,,
2022,Aix-En-Provence,13100,"139 Avenue Arago",,43.4907,5.35682,,,,,,,,,,,,,,,,,,
2017,Saint-Donat-Sur-L'Herbasse,26260,"2 Route De Valence",,45.117336,4.9717035,,,,,,,,,,,,,,,,,,
2012,Die,26150,"Avenue De La Clairette",,44.76234,5.353606,,,,,,,,,,,,,,,,,,
2003,Carcassonne,11000,"162 Boulevard Henry Bouffet",,43.20878,2.3078148,,,,,,,,,,,,,,,,,,
1987,Romans-Sur-Isère,26100,"24 Rue Louis Le Cardonnel",,45.0548,5.042737,,,,,,,,,,,,,,,,,,
1982,Unieux,42240,"8 Rue Charles De Gaulle",,45.393017,4.2702823,,,,,,,,,,,,,,,,,,
1977,"Bourg De Peage",26300,"1 Avenue Du Général De Gaulle",,45.03711,5.0562863,,,,,,,,,,,,,,,,,,
1972,Annonay,07100,"18 Avenue De La Gare",,45.2461,4.67493,,,,,,,,,,,,,,,,,,
1968,Carcassonne,11000,"Avenue Claude Bernard",,43.229134,2.3460572,,,,,,,,,,,,,,,,,,
1963,Carcassonne,11000,"4 Avenue Du Souvenir Français",,43.20799,2.3816361,,,,,,,,,,,,,,,,,,
1962,"Vitrolles (Bouches Du Rhône)",13127,"1Ère Avenue",,43.4423,5.2455997,,,,,,,,,,,,,,,,,,
1958,Marignane,13700,"3033 Avenue Du Maréchal Juin",,43.420696,5.2252774,,,,,,,,,,,,,,,,,,
1952,Sausset-Les-Pins,13960,"79 Avenue De La Côte Bleue",,43.33228,5.124082,,,,,,,,,,,,,,,,,,
1948,Gaillac,81600,"85 Avenue Général De Gaulle",,43.905636,1.9090095,,,,,,,,,,,,,,,,,,
1933,Rognac,13440,"935 Rn. 113",,43.4856,5.22111,,,,,,,,,,,,,,,,,,
1932,"Tain L'Hermitage",26600,"Les Pillettes",,45.066525,4.8529825,,,,,,,,,,,,,,,,,,
1927,Apt,84400,"25 Impasse Guy Auguste Jouval",,43.886196,5.3739824,,,,,,,,,,,,,,,,,,
1922,Toulonjac,12200,"670 Route Montauban",,44.361282,2.0023232,,,,,,,,,,,,,,,,,,
1918,"La Roque-D'Anthéron",13640,"Chemin Des Adrechs",,43.719612,5.301988,,,,,,,,,,,,,,,,,,
1917,Chabeuil,26120,"2 Rue Marius Chatte",,44.90111,5.00905,,,,,,,,,,,,,,,,,,
1912,Craponne-Sur-Arzon,43500,"Lieu-Dit Rechimas, 6",,45.33546,3.8521967,,,,,,,,,,,,,,,,,,
1908,"La Fare-Les-Oliviers",13580,"120 Traverse Hermes",,43.549427,5.18119,,,,,,,,,,,,,,,,,,
1907,Brioude,43100,"2 Rue Gustave Eiffel",,45.31368,3.37401,,,,,,,,,,,,,,,,,,
1902,"Castres (Tarn)",81100,"Route De Toulouse",,43.587063,2.1868615,,,,,,,,,,,,,,,,,,
1897,Sigean,11130,"82-84 Avenue De Port La Nouvelle",,43.027225,2.9872808,,,,,,,,,,,,,,,,,,
1892,Valence,26000,"153 Avenue De Romans",,44.93479,4.906718,,,,,,,,,,,,,,,,,,
1887,"Castres (Tarn)",81100,"21 Chemin De Penchenery",,43.59644,2.264904,,,,,,,,,,,,,,,,,,
1883,Lézignan,11200,"Rue Des Grillons, 12",,43.201252,2.7535203,,,,,,,,,,,,,,,,,,
1872,Saint-Chamas,13250,"Avenue De La Craponne, 65",,43.54459,5.0397778,,,,,,,,,,,,,,,,,,
1867,Aussillon,81200,"10 Route Nationale 112",,43.508476,2.3780992,,,,,,,,,,,,,,,,,,
1862,Fos-Sur-Mer,13895,"190 Avenue Des Vallins",,43.45184,4.935651,,,,,,,,,,,,,,,,,,
1853,Istres,13800,"4 Ronde Des Florins",,43.499687,4.978847,,,,,,,,,,,,,,,,,,
1848,Carmaux,81400,"3 Avenue De Rodez",,44.05422,2.160393,,,,,,,,,,,,,,,,,,
1837,Narbonne,11100,"9031 Route De Perpignan",,43.15892,2.9814882,,,,,,,,,,,,,,,,,,
1832,Yssingeaux,43200,"Chemin De La Galoche",,45.146206,4.1212626,,,,,,,,,,,,,,,,,,
1828,Narbonne,11100,"91 Avenue Du Général Leclerc",,43.17747,2.9950264,,,,,,,,,,,,,,,,,,
1822,Livron,26250,"112 Avenue Albert Mazade",,44.778526,4.833282,,,,,,,,,,,,,,,,,,
1817,Cavaillon,84300,"Route Du Cheval Blanc",,43.824932,5.060517,,,,,,,,,,,,,,,,,,
1812,Andelat,15100,"6054 Zi Montplain",,45.038498,3.0596304,,,,,,,,,,,,,,,,,,
1803,Vaison-La-Romaine,84110,"Avenue Des Choralies",,44.243473,5.079449,,,,,,,,,,,,,,,,,,
1797,Langeac,43300,"3 Rue De La Roche Buffeyre",,45.10859,3.4967418,,,,,,,,,,,,,,,,,,
1783,Carpentras,84200,"24 Avenue Dwigt Eisenhower",,44.036926,5.0500326,,,,,,,,,,,,,,,,,,
1778,Valréas,84600,"99 Route De Nyons",,44.386013,5.000921,,,,,,,,,,,,,,,,,,
1772,Chadrac,43370,"46 Avenue De La Roderie",,45.051502,3.8955503,,,,,,,,,,,,,,,,,,
1767,Saint-Martin-De-Crau,13310,"10 Avenue Du Foirail",,43.63286,4.802881,,,,,,,,,,,,,,,,,,
1757,Vals-Près-Le-Puy,43750,"5 Avenue Charles Massot",,45.02978,3.88099,,,,,,,,,,,,,,,,,,
1753,Capestang,34310,"343 Avenue De Toulouse",,43.32529,3.033938,,,,,,,,,,,,,,,,,,
1752,Sérignan,34410,"Route De Valras",,43.26682,3.2826009,,,,,,,,,,,,,,,,,,
1750,Privas,07000,"680 Avenue Marc Seguin",,44.716736,4.611035,,,,,,,,,,,,,,,,,,
1747,Vedène,84270,"Route De Morières",,43.955124,4.902333,,,,,,,,,,,,,,,,,,
1742,Vedène,84270,"Route De Carpentras, 1673",,43.988113,4.9016623,,,,,,,,,,,,,,,,,,
1732,Montélimar,26200,"Rue De Marseille",,44.54241,4.7474475,,,,,,,,,,,,,,,,,,
1727,Avignon,84000,"6 Chemin De L'Herbe",,43.92324,4.857589,,,,,,,,,,,,,,,,,,
1722,Sorgues,84700,"937 Avenue D'Orange",,44.015972,4.8691273,,,,,,,,,,,,,,,,,,
1713,Avignon,84000,"102 Route De Montfavet",,43.93922,4.8315043,,,,,,,,,,,,,,,,,,
1712,Rodez,12035,"16 Avenue De La Gineste",,44.36236,2.568073,,,,,,,,,,,,,,,,,,
1703,Avignon,84000,"68-70 Route De Lyon",,43.952457,4.831342,,,,,,,,,,,,,,,,,,
1702,Agde,34300,"Rue De L'Adonis, 3",,43.295315,3.4697714,,,,,,,,,,,,,,,,,,
1697,Luc-La-Primaube,12450,"90 Avenue De Rodez",,44.300102,2.5572143,,,,,,,,,,,,,,,,,,
1688,Béziers,34500,"Avenue De Badones",,43.35519,3.2515388,,,,,,,,,,,,,,,,,,
1683,Agde,34300,"9 Boulevard René Cassin",,43.305847,3.4919155,,,,,,,,,,,,,,,,,,
1682,Arles,13200,"5 Rue Olivier Leclerc",,43.66678,4.632464,,,,,,,,,,,,,,,,,,
1677,Orange,84100,"129 Avenue Jean Moulin",,44.142735,4.811691,,,,,,,,,,,,,,,,,,
1675,Arles,13200,"6 Avenue De La Libération",,43.699398,4.6433992,,,,,,,,,,,,,,,,,,
1672,Saint-Paul-Trois-Châteaux,26130,"Chemin Saint Vincent",,44.346794,4.7556586,,,,,,,,,,,,,,,,,,
1668,"Roquemaure (Gard)",30150,"Chemin Grillet",,44.044918,4.788278,,,,,,,,,,,,,,,,,,
1667,Murviel-Lès-Béziers,34490,"5399 Lieu Dit Les Ouibels",,43.43418,3.1491,,,,,,,,,,,,,,,,,,
1662,Servian,34290,"3 Rue Gustave Eiffel",,43.39003,3.317449,,,,,,,,,,,,,,,,,,
1658,Pierrelatte,26700,"Rue Pierre Larousse, 351",,44.36739,4.69343,,,,,,,,,,,,,,,,,,
1657,Tarascon,13150,"Route D'Avignon",,43.812965,4.668578,,,,,,,,,,,,,,,,,,
1652,Saint-Thibéry,34630,"Rue Ricardo Mazza, 2",,43.38721,3.4210572,,,,,,,,,,,,,,,,,,
1637,Labégude,07200,"Route Nationale 102",,44.64525,4.3705726,,,,,,,,,,,,,,,,,,
1633,Pont-Saint-Esprit,30130,"Lieu Dit Pancras Est",,44.267242,4.6354294,,,,,,,,,,,,,,,,,,
1627,"Saint-Gilles - Gard",30800,"Avenue Des Costières",,43.670574,4.4219203,,,,,,,,,,,,,,,,,,
1617,Lamalou-Les-Bains,34240,"Lieu-Dit Lamalou Le Bas",,43.59011,3.083355,,,,,,,,,,,,,,,,,,
1612,Frontignan,34110,"27 Avenue Du Maréchal Juin",,43.4388,3.7440386,,,,,,,,,,,,,,,,,,
1603,"Le Grau-Du-Roi",30240,"Rue Des Lamparos",,43.540783,4.1391916,,,,,,,,,,,,,,,,,,
1602,Aigues-Mortes,30220,"5010 Rue Des Marchands",,43.578552,4.1896963,,,,,,,,,,,,,,,,,,
1598,Garons,30128,"Avenue Du Champ De Mars",,43.76393,4.4264674,,,,,,,,,,,,,,,,,,
1597,Bédarieux,34600,"57 Avenue Jean Jaures",,43.613083,3.1521268,,,,,,,,,,,,,,,,,,
1592,"La Grande-Motte",34280,"578 Avenue Robert Fages",,43.560246,4.0773015,,,,,,,,,,,,,,,,,,
1587,Vauvert,30600,"513 Avenue Maurice Privat",,43.690243,4.2701473,,,,,,,,,,,,,,,,,,
1583,Marguerittes,30320,"Avenue Clément Ader",,43.86437,4.436757,,,,,,,,,,,,,,,,,,
1578,"Vallon Pont D'Arc",07150,"Lieu-Dit La Selle",,44.41247,4.376962,,,,,,,,,,,,,,,,,,
1577,Nîmes,30000,"113 Route De Beaucaire",,43.838284,4.379815,,,,,,,,,,,,,,,,,,
1567,Lattes,34970,"Z.A.E. Le Soriech",,43.581722,3.9236407,,,,,,,,,,,,,,,,,,
1563,Nîmes,30000,"7 Collines Bd Pdt Salvador Allende",,43.820866,4.3494353,,,,,,,,,,,,,,,,,,
1562,"Rosières (Ardèche)",07260,"Quartier Des Sablas",,44.48154,4.263083,,,,,,,,,,,,,,,,,,
1557,Lunel,34400,"Boulevard Ste Claire",,43.672104,4.1420827,,,,,,,,,,,,,,,,,,
1552,Milhaud,30540,"1100 Route De Montpellier",,43.78415,4.297883,,,,,,,,,,,,,,,,,,
1547,Saint-Jean-De-Védas,34430,"Avenue Alexander Fleming",,43.58157,3.84684,,,,,,,,,,,,,,,,,,
1542,Montpellier,34000,"59 Rue De L'Industrie",,43.5895,3.8856118,,,,,,,,,,,,,,,,,,
1537,Mus,30670,"Lieudit Lalemande",,43.71481,4.19806,,,,,,,,,,,,,,,,,,
1532,Nîmes,30000,"225 Boulevard Des Francais Libres",,43.825077,4.3258934,,,,,,,,,,,,,,,,,,
1527,Montpellier,34000,"Boulevard De Strasbourg",,43.603416,3.889908,,,,,,,,,,,,,,,,,,
1522,Montpellier,34000,"56 Av. G. Clémenceau",,43.60221,3.8690407,,,,,,,,,,,,,,,,,,
1517,Clermont-L'Hérault,34800,"18 Route De Montpellier",,43.63217,3.4392133,,,,,,,,,,,,,,,,,,
1512,"Saint-Brès (Gard)",34670,"486 Avenue De Nîmes",,43.66522,4.038109,,,,,,,,,,,,,,,,,,
1507,Montpellier,34000,"Rue Des Grèzes, 43",,43.610985,3.8279755,,,,,,,,,,,,,,,,,,
1502,Montpellier,34000,"Place Corot, 9",,43.61794,3.8447464,,,,,,,,,,,,,,,,,,
1498,Saint-Georges-D'Orques,34680,"6 Avenue De Montpellier",,43.61045,3.7837057,,,,,,,,,,,,,,,,,,
1493,Saint-André-De-Sangonis,34725,"Route De Montpellier",,43.65119,3.5099816,,,,,,,,,,,,,,,,,,
1488,"La Calmette",30190,"2 Rue Fanfonne Guillerme",,43.92592,4.2573833,,,,,,,,,,,,,,,,,,
1487,Sommières,30250,"2 Bis Rue René Gaussen",,43.78882,4.0899496,,,,,,,,,,,,,,,,,,
1482,Millau,12100,"13 Avenue Edouard Alfred Martel",,44.1122,3.0811892,,,,,,,,,,,,,,,,,,
1477,"Saint-Ambroix (Gard)",30500,"Lieudit Le Graveiro",,44.259094,4.1932354,,,,,,,,,,,,,,,,,,
1472,Quissac,30260,"La Plaine Du Pont",,43.901417,3.9940019,,,,,,,,,,,,,,,,,,
1467,Alès,30100,"297 Route De Nîmes",,44.112427,4.1005054,,,,,,,,,,,,,,,,,,
1462,Alès,30100,"10 Rue Auguste Deleaune",,44.146343,4.0861835,,,,,,,,,,,,,,,,,,
1452,Anduze,30140,"Route De St Jean Du Gard",,44.06157,3.9736505,,,,,,,,,,,,,,,,,,
1447,Ganges,34190,"856 Avenue De L'Europe",,43.929756,3.7134233,,,,,,,,,,,,,,,,,,
1442,"Le Vigan (Gard)",30120,"Chemin Du Pont De La Croix",,43.98835,3.6141303,,,,,,,,,,,,,,,,,,
